2497,6,"2019-04-22 01:59:06",BREAK,J-715
2497,6,"2019-04-22 05:00:47",LUNCH,J-730
2497,6,"2019-04-22 07:02:00",BREAK,J-715
2831,6,"2019-04-22 03:02:18",BREAK,J-715
2831,6,"2019-04-22 04:45:04",LUNCH,J-730
2831,6,"2019-04-22 07:00:41",BREAK,J-715
4268,6,"2019-04-22 04:20:34",LUNCH,J-730
4268,6,"2019-04-22 06:03:06",BREAK,J-715
4913,6,"2019-04-22 03:16:58",LUNCH,J-730
4913,6,"2019-04-22 03:33:28",LUNCH,J-730
4913,6,"2019-04-22 06:40:12",BREAK,J-715
5140,6,"2019-04-22 02:37:32",LUNCH,J-730
5140,6,"2019-04-22 04:50:50",BREAK,J-715
5167,6,"2019-04-22 01:54:50",BREAK,J-715
5167,6,"2019-04-22 01:54:55",BREAK,J-715
5167,6,"2019-04-22 04:20:54",LUNCH,J-730
5167,6,"2019-04-22 05:44:13",BREAK,J-715
5229,6,"2019-04-22 02:18:54",BREAK,J-715
5229,6,"2019-04-22 04:46:40",LUNCH,J-730
5229,6,"2019-04-22 07:03:23",BREAK,J-715
5530,6,"2019-04-22 01:59:43",BREAK,J-715
6194,6,"2019-04-22 03:02:53",BREAK,J-715
6395,6,"2019-04-22 03:46:39",BREAK,J-715
6395,6,"2019-04-22 08:46:36",LUNCH,J-730
6395,6,"2019-04-22 08:46:40",BREAK,J-715
6395,6,"2019-04-22 08:46:45",LUNCH,J-730
6558,6,"2019-04-22 03:15:14",BREAK,J-715
7300,6,"2019-04-22 02:01:14",BREAK,J-715
7672,6,"2019-04-22 01:42:52",LUNCH,J-730
7672,6,"2019-04-22 03:43:38",BREAK,J-715
7976,6,"2019-04-22 03:10:56",BREAK,J-715
8804,6,"2019-04-22 02:48:33",BREAK,J-715
8804,6,"2019-04-22 05:03:05",LUNCH,J-730
8804,6,"2019-04-22 07:17:06",BREAK,J-715
12300,6,"2019-04-22 02:10:40",BREAK,J-715
12300,6,"2019-04-22 04:26:25",LUNCH,J-730
12300,6,"2019-04-22 06:40:36",BREAK,J-715
13134,6,"2019-04-22 03:16:17",BREAK,J-715
13166,6,"2019-04-22 02:33:06",LUNCH,J-730
13166,6,"2019-04-22 05:17:17",BREAK,J-715
13543,6,"2019-04-22 01:57:56",BREAK,J-715
14862,6,"2019-04-22 06:57:57",BREAK,J-715
14862,6,"2019-04-22 06:58:03",BREAK,J-715
14866,6,"2019-04-22 05:29:11",BREAK,J-715
14866,6,"2019-04-22 07:24:04",BREAK,J-715
14866,6,"2019-04-22 09:26:11",LUNCH,J-730
16526,6,"2019-04-22 01:59:51",BREAK,J-715
17714,6,"2019-04-22 02:06:16",BREAK,J-715
17714,6,"2019-04-22 02:06:17",BREAK,J-715
17715,6,"2019-04-22 03:00:28",BREAK,J-715
17715,6,"2019-04-22 05:01:59",LUNCH,J-730
19345,6,"2019-04-22 02:14:28",BREAK,J-715
19345,6,"2019-04-22 04:18:13",LUNCH,J-730
19345,6,"2019-04-22 06:57:13",BREAK,J-715
20106,6,"2019-04-22 05:26:58",BREAK,J-715
