9955,31381,108,0,"2019-10-21 03:39:52","2019-10-21 04:38:27",0,0,B3841BF6-90B3-4F07-820C-626B61993BC5,0,0,17,015965010,01,00021
9911,31428,606,0,"2019-10-21 04:41:39","2019-10-21 05:28:21",0,0,F8CC9FA1-F222-4DF4-A1DC-C87BCFEE306F,0,0,05,015965794,01,00001
28891,31338,112,0,"2019-10-21 02:28:22","2019-10-21 03:39:40",0,0,E649A6EA-9841-4964-8A83-EC03DD13CB25,0,0,25,015964487,01,00011
28891,31248,303,0,"2019-10-21 12:26:20","2019-10-21 01:28:16",0,0,9B86754A-6330-4BAB-903C-F77A889DE5B5,0,0,29,015963950,01,00001
4020,31288,401,1,"2019-10-21 01:37:59","2019-10-21 02:18:57",0,0,29CF42C5-E279-4887-9600-391EFF18BA91,0,0,19,015964225,01,00001
1111,31178,403,0,"2019-10-21 11:06:32","2019-10-21 01:10:28",0,0,9483C538-57BE-4208-84D0-71AFB704AAD8,0,0,36,015962702,02,00001
28792,31272,112,0,"2019-10-21 01:02:45","2019-10-21 01:30:13",0,0,41B8E7F9-C615-4E95-903A-862F176E4B5F,0,0,08,015964164,01,00001
1111,31387,114,0,"2019-10-21 03:58:40","2019-10-21 05:07:27",0,0,124B39C1-15F6-4CF9-8EE2-AC5052422E31,0,0,39,015965270,01,00001
31976,31432,104,0,"2019-10-21 04:54:45","2019-10-21 05:50:52",0,0,8B02EAA7-DE62-4175-8169-ECDE24AEBC3B,0,0,08,015966041,01,00001
31976,31398,113,0,"2019-10-21 04:02:19","2019-10-21 04:53:47",0,0,59846CB1-C212-47B2-86C6-F0B782B768B5,0,0,37,015965466,01,00002
1397,31406,701,0,"2019-10-21 04:29:08","2019-10-21 05:22:24",0,0,741B2C4D-4A59-4575-AADA-B5DC08843C46,0,0,13,015965673,01,00001
1397,31430,403,0,"2019-10-21 05:22:42","2019-10-21 06:03:00",0,0,CD4B7AB3-D119-45B6-9D62-2F73B1475355,0,0,17,015964654,01,00001
31976,31398,113,0,"2019-10-21 04:02:19","2019-10-21 04:53:47",0,0,59846CB1-C212-47B2-86C6-F0B782B768B5,0,0,03,015965415,01,00001
2121,31196,101,0,"2019-10-21 02:26:16","2019-10-21 03:33:48",0,0,28AC8B6F-7FF7-4583-BA16-E7CF13657D39,0,0,07,015963024,01,00001
28891,31248,303,0,"2019-10-21 12:26:20","2019-10-21 01:28:16",0,0,9B86754A-6330-4BAB-903C-F77A889DE5B5,0,0,13,015963901,01,00002
2121,31179,103,0,"2019-10-21 11:13:47","2019-10-21 12:02:46",0,0,A74E06FF-6D13-4DBA-B506-78C7DDB834E9,0,0,35,015962842,01,00001
1111,31233,106,0,"2019-10-21 01:11:29","2019-10-21 02:58:18",0,0,26B5E6DC-4227-4069-8549-483148007005,0,0,33,015963721,01,00001
4020,31429,505,0,"2019-10-21 04:36:33","2019-10-21 05:44:40",0,0,64B37B20-0009-4C1C-8A2C-DB99685DA3C7,0,0,04,015965834,01,00002
1111,31387,114,0,"2019-10-21 03:58:40","2019-10-21 05:07:27",0,0,124B39C1-15F6-4CF9-8EE2-AC5052422E31,0,0,08,015965251,01,00001
28792,31272,112,0,"2019-10-21 01:02:45","2019-10-21 01:30:13",0,0,41B8E7F9-C615-4E95-903A-862F176E4B5F,0,0,04,015964140,01,00001
1397,31354,403,0,"2019-10-21 02:32:33","2019-10-21 03:23:13",0,0,5B902F47-3942-425E-AEF6-43BB9AC92758,0,0,02,015964801,01,00001
28891,31180,308,0,"2019-10-21 01:28:25","2019-10-21 01:55:42",0,0,9C5FA440-923E-47A1-8289-2B2DF4A1D3F2,0,0,37,015962684,01,00003
10235,31220,502,0,"2019-10-21 02:12:43","2019-10-21 02:50:27",0,0,6D2FFFA7-A18B-4143-AD75-6E869676AF1D,0,0,17,015963040,01,00001
1397,31354,403,0,"2019-10-21 02:32:33","2019-10-21 03:23:13",0,0,5B902F47-3942-425E-AEF6-43BB9AC92758,0,0,15,015964855,01,00001
28891,31180,308,0,"2019-10-21 01:28:25","2019-10-21 01:55:42",0,0,9C5FA440-923E-47A1-8289-2B2DF4A1D3F2,0,0,27,015962844,01,00003
2121,31286,111,0,"2019-10-21 01:39:15","2019-10-21 02:25:37",0,0,4EA27F9A-DD95-4887-9BA9-E6C817C07599,0,0,39,015964194,01,00001
31976,31219,505,0,"2019-10-21 12:02:37","2019-10-21 01:21:55",0,0,B562403A-AD4C-4F8C-8577-52E8F86C2E8C,0,0,17,015963355,01,00001
31976,31398,113,0,"2019-10-21 04:02:19","2019-10-21 04:53:47",0,0,59846CB1-C212-47B2-86C6-F0B782B768B5,0,0,05,015965470,01,00003
2121,31386,202,0,"2019-10-21 03:33:53","2019-10-21 04:17:12",0,0,3EC619A8-A3A4-46DA-B11C-9037BDF84287,0,0,03,015965195,01,00001
1806,31246,201,0,"2019-10-21 01:20:51","2019-10-21 02:12:06",0,0,B76041DE-F0D3-44FF-8989-7F0757C0790B,0,0,29,015963621,01,00008
1397,31259,406,0,"2019-10-21 01:57:45","2019-10-21 02:32:25",0,0,9A049E25-6F8D-4341-8357-870D819E444F,0,0,09,015964040,01,00001
31976,31353,606,0,"2019-10-21 02:58:03","2019-10-21 04:00:19",0,0,79EFF66A-76A6-4125-AD70-F2EDACF1509F,0,0,39,015964916,01,00009
