1438,30173,113,0,"2019-10-16 14:05:30.053","2019-10-16 14:52:54.237",0,0,04CA207F-9C71-4628-B604-F62C3380E2A1,0,0,25,015949898,01,00002
1806,30347,604,1,"2019-10-16 17:45:35.460","2019-10-16 18:39:03.457",0,0,BC7A3B66-7102-451A-9D9A-933A0735C05F,0,0,08,015952087,01,00001
1806,30347,604,1,"2019-10-16 17:45:35.460","2019-10-16 18:39:03.457",0,0,BC7A3B66-7102-451A-9D9A-933A0735C05F,0,0,06,015952076,01,00001
1806,30119,106,1,"2019-10-16 13:33:20.120","2019-10-16 13:56:35.453",0,0,E7F6567B-CF3F-4C99-AC84-70B86A09B8F3,0,0,17,015949288,01,00001
10235,30084,114,0,"2019-10-16 12:12:30.713","2019-10-16 13:37:25.520",0,0,7E467530-BDF0-47B2-A89B-75F383932D74,0,0,21,015948722,01,00002
1105,30360,104,0,"2019-10-16 18:15:57.300","2019-10-16 18:47:09.113",0,0,E4610A92-B9B1-4340-8567-3A502E8248CB,0,0,35,015952269,01,00001
10155,30268,109,1,"2019-10-16 15:56:53.627","2019-10-16 16:56:02.633",0,0,CA31C780-834C-4363-84CB-63A6CD4BA7DB,0,0,07,015951022,01,00001
10235,30131,604,0,"2019-10-16 13:59:01.460","2019-10-16 16:11:38.840",0,0,15032CD8-95FD-4F7F-AEFF-D6841DCA05E1,0,0,01,015949233,01,00001
4020,30082,113,0,"2019-10-16 11:38:36.983","2019-10-16 12:23:30.983",0,0,B3549900-DA48-456F-B75E-09F8A4906E25,0,0,29,015948607,01,00001
1438,30052,601,1,"2019-10-16 10:49:11.383","2019-10-16 11:49:50.233",0,0,53FEB8D4-5BE5-4024-93DB-13588F11608C,0,0,09,015947929,01,00024
28891,30081,109,0,"2019-10-16 12:18:38.160","2019-10-16 14:40:16.023",0,0,07A00B09-7009-4A4B-B422-D85A7A18CD98,0,0,25,015948524,01,00001
28891,30067,604,0,"2019-10-16 11:06:09.790","2019-10-16 11:28:14.537",0,0,6CFAD5D3-F2B3-4497-8195-274451252D5A,0,0,21,015948509,01,00041
1806,30119,106,1,"2019-10-16 13:33:20.120","2019-10-16 13:56:35.453",0,0,E7F6567B-CF3F-4C99-AC84-70B86A09B8F3,0,0,08,015948731,01,00001
28792,30273,403,0,"2019-10-16 17:17:53.607","2019-10-16 18:29:39.247",0,0,F635EB60-2559-4C18-99BF-508EBD540A41,0,0,40,015950973,01,00001
28792,30245,104,0,"2019-10-16 15:25:29.960","2019-10-16 16:20:00.433",0,0,61F5BC0D-A40E-4CC7-BBC4-3E71C642674D,0,0,15,015950669,01,00001
28792,30089,603,0,"2019-10-16 12:11:21.413","2019-10-16 15:24:44.513",0,0,ADEF9614-1A0B-482D-BFE9-69C0153A1E74,0,0,35,015948633,01,00003
1806,30091,103,0,"2019-10-16 12:08:25.203","2019-10-16 13:32:37.337",0,0,89429ABE-0BE6-4F71-838C-B256A56968FD,0,0,37,015947636,01,00013
1438,30230,101,0,"2019-10-16 14:53:03.940","2019-10-16 15:58:59.683",0,0,20C4E05A-721B-4135-8EFD-7704B0E1C506,0,0,09,015950565,01,00001
28792,30273,403,0,"2019-10-16 17:17:53.607","2019-10-16 18:29:39.247",0,0,F635EB60-2559-4C18-99BF-508EBD540A41,0,0,24,015950207,01,00001
1438,30343,109,0,"2019-10-16 18:24:35.043","2019-10-16 18:49:34.793",0,0,8C5E2528-4CEC-4CE4-A8FF-7F878ABDDC50,0,0,02,015951792,01,00002
28792,30245,104,0,"2019-10-16 15:25:29.960","2019-10-16 16:20:00.433",0,0,61F5BC0D-A40E-4CC7-BBC4-3E71C642674D,0,0,04,015950647,01,00001
9911,30133,105,0,"2019-10-16 12:10:32.240","2019-10-16 14:57:56.363",0,0,CE0BA60F-AEAB-4639-BDF7-11A133B5FE7D,0,0,39,015949501,01,00003
1397,30344,111,0,"2019-10-16 17:34:41.783","2019-10-16 18:22:00.193",0,0,8E56E93B-A46B-4CA7-8876-58A431B6D166,0,1,21,015951904,01,00002
1397,30171,406,0,"2019-10-16 15:31:25.623","2019-10-16 16:01:12.860",0,0,1DB89790-2B8F-4F6F-B1F7-EDB5564B1D3B,0,0,20,015949942,01,00001
1105,30304,108,0,"2019-10-16 16:57:51.103","2019-10-16 17:59:40.610",0,0,FE81A1A6-2FF2-462A-89A2-7777056CC76C,0,0,03,015951608,01,00001
2121,30111,308,0,"2019-10-16 13:59:48.870","2019-10-16 17:56:46.343",0,0,C55E3B22-2D9E-4ADD-AC63-D0627C9C7400,0,0,37,015948695,01,00001
1106,30367,118,0,"2019-10-16 18:07:22.453","2019-10-16 18:39:36.537",0,0,FDE83DD1-8DDD-4E65-AB39-A267BD1E7813,0,0,06,015952301,02,00001
27169,30356,114,0,"2019-10-16 18:08:20.320","2019-10-16 18:40:34.043",0,0,7A547B77-26F8-44FA-A791-00233C025FD8,0,0,07,015952227,01,00001
28891,30081,109,0,"2019-10-16 12:18:38.160","2019-10-16 14:40:16.023",0,0,07A00B09-7009-4A4B-B422-D85A7A18CD98,0,0,08,015948094,01,00001
1438,30086,304,0,"2019-10-16 15:59:07.120","2019-10-16 16:26:45.410",0,0,30AA4B8E-439F-4949-A2B5-1280389C8CE4,0,0,23,015943798,01,00013
10235,30131,604,0,"2019-10-16 13:59:01.460","2019-10-16 16:11:38.840",0,0,15032CD8-95FD-4F7F-AEFF-D6841DCA05E1,0,0,21,015948336,01,00001
1438,30173,113,0,"2019-10-16 14:05:30.053","2019-10-16 14:52:54.237",0,0,04CA207F-9C71-4628-B604-F62C3380E2A1,0,0,04,015949800,03,00001
1438,30289,118,0,"2019-10-16 16:26:53.017","2019-10-16 16:53:31.933",0,0,E6F55C03-22D3-4456-997A-1CDE58061669,0,0,03,015951197,01,00001
1105,30221,114,0,"2019-10-16 14:33:05.377","2019-10-16 15:38:09.633",0,0,E41924CA-04CC-4B0C-8CD1-A959A186EBED,0,0,09,015950219,01,00001
4020,30276,401,0,"2019-10-16 16:07:15.707","2019-10-16 16:43:17.927",0,0,14415637-E9ED-408F-ACA2-B0DBB74BDA8E,0,0,05,015951093,01,00001
10235,30084,114,0,"2019-10-16 12:12:30.713","2019-10-16 13:37:25.520",0,0,7E467530-BDF0-47B2-A89B-75F383932D74,0,0,37,015948151,01,00001
9633,30348,702,0,"2019-10-16 17:46:56.090","2019-10-16 18:30:59.813",0,0,2DE46DC8-D762-4C3D-814D-F9E8CB9BEBC1,0,0,35,015951887,02,00001
28891,30081,109,0,"2019-10-16 12:18:38.160","2019-10-16 14:40:16.023",0,0,07A00B09-7009-4A4B-B422-D85A7A18CD98,0,0,09,015948428,01,00014
28792,30273,403,0,"2019-10-16 17:17:53.607","2019-10-16 18:29:39.247",0,0,F635EB60-2559-4C18-99BF-508EBD540A41,0,0,27,015950458,01,00001
1397,30171,406,0,"2019-10-16 15:31:25.623","2019-10-16 16:01:12.860",0,0,1DB89790-2B8F-4F6F-B1F7-EDB5564B1D3B,0,0,12,015949881,01,00001
10155,30114,303,0,"2019-10-16 12:34:13.277","2019-10-16 13:57:25.180",0,0,95CE4F17-F51F-48CC-98C0-F085FE566CC2,0,0,09,015949030,01,00002
1438,30080,104,1,"2019-10-16 11:50:19.140","2019-10-16 13:34:34.353",0,0,8A092784-0717-471B-AB75-8F50777C9F9F,0,0,17,015948415,01,00008
2121,30350,701,0,"2019-10-16 17:56:57.017","2019-10-16 18:38:51.210",0,0,813C8E79-6D80-4ABE-A1BC-FBE9EAC31723,0,0,01,015951921,03,00001
1397,30083,111,0,"2019-10-16 11:24:54.087","2019-10-16 12:30:29.020",0,0,1B0F9A77-1C4B-4F78-BC89-4457F2A8F967,0,0,09,015948415,01,00010
9633,30319,101,0,"2019-10-16 16:48:11.700","2019-10-16 17:53:11.850",0,0,F6F133C2-9DBD-4723-903D-C12C9C178A37,0,0,21,015951806,01,00004
1106,30367,118,0,"2019-10-16 18:07:22.453","2019-10-16 18:39:36.537",0,0,FDE83DD1-8DDD-4E65-AB39-A267BD1E7813,0,0,07,015952304,02,00001
10155,30310,103,0,"2019-10-16 18:20:27.317","2019-10-16 18:45:26.933",0,0,639963EE-D7C7-48ED-86C6-D1F9D3577D71,0,0,17,015949022,01,00001
27169,30356,114,0,"2019-10-16 18:08:20.320","2019-10-16 18:40:34.043",0,0,7A547B77-26F8-44FA-A791-00233C025FD8,0,0,11,015952216,01,00001
9633,30319,101,0,"2019-10-16 16:48:11.700","2019-10-16 17:53:11.850",0,0,F6F133C2-9DBD-4723-903D-C12C9C178A37,0,0,33,015951816,01,00001
9633,30290,114,0,"2019-10-16 16:13:13.427","2019-10-16 16:48:03.603",0,0,C052257C-8B2D-45AD-9F0E-CC090EF9B1AE,1,0,39,015951393,01,00001
31976,30090,102,0,"2019-10-16 12:08:06.070","2019-10-16 18:15:02.250",0,0,61519F58-42C3-451F-B3FB-1F189FFDE7C0,0,0,04,015948004,01,00004
