0,6,"2019-06-10 11:32:19",BREAK,J-715
0,6,"2019-06-10 15:14:57",BREAK,J-715
584,6,"2019-06-10 09:54:52",BREAK,J-715
873,6,"2019-06-10 09:33:11",BREAK,J-715
1229,6,"2019-06-10 10:33:34",BREAK,J-715
1229,6,"2019-06-10 12:45:53",LUNCH,J-730
1229,6,"2019-06-10 15:31:17",BREAK,J-715
1515,6,"2019-06-10 08:00:09",BREAK,J-715
1515,6,"2019-06-10 09:57:00",BREAK,J-715
1791,6,"2019-06-10 08:04:33",BREAK,J-715
1791,6,"2019-06-10 10:04:04",BREAK,J-715
1791,6,"2019-06-10 12:05:06",LUNCH,J-730
1960,6,"2019-06-10 12:21:08",BREAK,J-715
2225,6,"2019-06-10 08:04:36",BREAK,J-715
2225,6,"2019-06-10 10:03:19",BREAK,J-715
2225,6,"2019-06-10 12:00:10",LUNCH,J-730
2497,6,"2019-06-10 14:20:24",BREAK,J-715
2497,6,"2019-06-10 17:06:09",LUNCH,J-730
2497,6,"2019-06-10 21:18:52",BREAK,J-715
2831,6,"2019-06-10 14:59:46",BREAK,J-715
2831,6,"2019-06-10 16:45:00",LUNCH,J-730
2831,6,"2019-06-10 19:01:51",BREAK,J-715
4105,6,"2019-06-10 07:58:10",BREAK,J-715
4105,6,"2019-06-10 11:43:08",LUNCH,J-730
4194,6,"2019-06-10 10:02:33",BREAK,J-715
4194,6,"2019-06-10 11:58:08",LUNCH,J-730
4194,6,"2019-06-10 14:03:23",BREAK,J-715
4268,6,"2019-06-10 10:00:35",BREAK,J-715
4268,6,"2019-06-10 11:58:19",LUNCH,J-730
4268,6,"2019-06-10 13:57:05",BREAK,J-715
5140,6,"2019-06-10 12:31:57",BREAK,J-715
5140,6,"2019-06-10 14:36:19",LUNCH,J-730
5140,6,"2019-06-10 17:02:56",BREAK,J-715
5167,6,"2019-06-10 13:38:56",BREAK,J-715
5167,6,"2019-06-10 15:39:19",LUNCH,J-730
5167,6,"2019-06-10 17:37:28",BREAK,J-715
5229,6,"2019-06-10 14:20:49",BREAK,J-715
5229,6,"2019-06-10 16:47:59",LUNCH,J-730
5229,6,"2019-06-10 19:02:55",BREAK,J-715
5530,6,"2019-06-10 10:00:59",BREAK,J-715
5530,6,"2019-06-10 11:59:52",LUNCH,J-730
5530,6,"2019-06-10 14:00:19",BREAK,J-715
5907,6,"2019-06-10 09:59:15",BREAK,J-715
5907,6,"2019-06-10 11:58:12",LUNCH,J-730
5907,6,"2019-06-10 13:58:15",BREAK,J-715
6108,6,"2019-06-10 07:59:48",BREAK,J-715
6108,6,"2019-06-10 09:58:45",BREAK,J-715
6108,6,"2019-06-10 12:00:36",LUNCH,J-730
6108,6,"2019-06-10 13:58:28",BREAK,J-715
6134,6,"2019-06-10 13:06:28",LUNCH,J-730
6134,6,"2019-06-10 15:16:23",BREAK,J-715
6137,6,"2019-06-10 09:31:29",BREAK,J-715
6137,6,"2019-06-10 11:30:28",BREAK,J-715
6137,6,"2019-06-10 13:30:33",LUNCH,J-730
6194,6,"2019-06-10 10:16:10",BREAK,J-715
6194,6,"2019-06-10 12:31:46",LUNCH,J-730
6194,6,"2019-06-10 15:02:01",BREAK,J-715
6558,6,"2019-06-10 14:13:56",BREAK,J-715
6558,6,"2019-06-10 16:43:43",LUNCH,J-730
7300,6,"2019-06-10 10:00:50",BREAK,J-715
7300,6,"2019-06-10 12:00:15",LUNCH,J-730
7300,6,"2019-06-10 14:00:29",BREAK,J-715
7666,6,"2019-06-10 07:58:16",BREAK,J-715
7672,6,"2019-06-10 13:34:46",LUNCH,J-730
7976,6,"2019-06-10 10:17:30",BREAK,J-715
7976,6,"2019-06-10 12:33:56",LUNCH,J-730
8079,6,"2019-06-10 08:20:18",BREAK,J-715
8079,6,"2019-06-10 12:19:12",LUNCH,J-730
8092,6,"2019-06-10 09:43:30",BREAK,J-715
8092,6,"2019-06-10 11:32:30",BREAK,J-715
8092,6,"2019-06-10 13:31:05",LUNCH,J-730
8092,6,"2019-06-10 16:47:31",BREAK,J-715
8616,6,"2019-06-10 09:31:04",BREAK,J-715
8616,6,"2019-06-10 13:35:21",LUNCH,J-730
8920,6,"2019-06-10 08:01:26",BREAK,J-715
8920,6,"2019-06-10 10:03:15",BREAK,J-715
8920,6,"2019-06-10 11:45:17",LUNCH,J-730
8997,6,"2019-06-10 09:29:12",BREAK,J-715
8997,6,"2019-06-10 11:30:01",BREAK,J-715
8997,6,"2019-06-10 13:29:28",LUNCH,J-730
9000,6,"2019-06-10 09:29:52",BREAK,J-715
9000,6,"2019-06-10 11:30:29",BREAK,J-715
9000,6,"2019-06-10 13:30:29",LUNCH,J-730
9107,6,"2019-06-10 12:39:07",BREAK,J-715
11513,6,"2019-06-10 10:10:02",BREAK,J-715
11513,6,"2019-06-10 12:13:56",BREAK,J-715
11513,6,"2019-06-10 14:28:27",LUNCH,J-730
12481,6,"2019-06-10 12:17:05",BREAK,J-715
12878,6,"2019-06-10 09:33:18",BREAK,J-715
12878,6,"2019-06-10 13:32:07",LUNCH,J-730
