0,7,"2019-08-02 09:18:59",BREAK,J-715
2173,7,"2019-08-02 13:26:25",BREAK,J-715
2173,7,"2019-08-02 15:38:32",LUNCH,J-730
2486,7,"2019-08-02 08:48:02",BREAK,J-715
4754,7,"2019-08-02 10:00:59",BREAK,J-715
4754,7,"2019-08-02 11:29:31",LUNCH,J-730
4754,7,"2019-08-02 14:00:15",BREAK,J-715
4823,7,"2019-08-02 10:15:00",BREAK,J-715
4823,7,"2019-08-02 12:00:22",LUNCH,J-730
4823,7,"2019-08-02 14:15:49",BREAK,J-715
6708,7,"2019-08-02 13:26:20",BREAK,J-715
6708,7,"2019-08-02 15:02:48",LUNCH,J-730
6708,7,"2019-08-02 17:36:32",BREAK,J-715
6816,7,"2019-08-02 16:00:05",LUNCH,J-730
6822,7,"2019-08-02 15:58:13",LUNCH,J-730
6822,7,"2019-08-02 15:58:17",LUNCH,J-730
6822,7,"2019-08-02 18:01:26",BREAK,J-715
7620,7,"2019-08-02 10:01:10",BREAK,J-715
7620,7,"2019-08-02 11:29:27",LUNCH,J-730
7620,7,"2019-08-02 14:00:12",BREAK,J-715
9303,7,"2019-08-02 07:58:50",BREAK,J-715
9303,7,"2019-08-02 10:18:03",BREAK,J-715
9303,7,"2019-08-02 11:58:39",LUNCH,J-730
10795,7,"2019-08-02 09:59:14",BREAK,J-715
10795,7,"2019-08-02 11:59:45",LUNCH,J-730
10795,7,"2019-08-02 14:13:45",BREAK,J-715
12323,7,"2019-08-02 07:01:16",BREAK,J-715
12323,7,"2019-08-02 09:15:35",BREAK,J-715
12323,7,"2019-08-02 11:29:08",LUNCH,J-730
12713,7,"2019-08-02 10:14:53",BREAK,J-715
12713,7,"2019-08-02 12:00:27",LUNCH,J-730
12713,7,"2019-08-02 14:16:02",BREAK,J-715
13286,7,"2019-08-02 07:04:51",BREAK,J-715
13286,7,"2019-08-02 09:21:15",BREAK,J-715
13286,7,"2019-08-02 11:36:53",LUNCH,J-730
13286,7,"2019-08-02 11:36:54",LUNCH,J-730
13876,7,"2019-08-02 13:49:29",BREAK,J-715
13876,7,"2019-08-02 16:38:35",LUNCH,J-730
13876,7,"2019-08-02 18:31:48",BREAK,J-715
16445,7,"2019-08-02 12:11:31",BREAK,J-715
16445,7,"2019-08-02 14:36:03",BREAK,J-715
16445,7,"2019-08-02 17:10:06",LUNCH,J-730
16445,7,"2019-08-02 20:03:26",BREAK,J-715
17786,7,"2019-08-02 13:00:19",BREAK,J-715
17786,7,"2019-08-02 15:16:57",LUNCH,J-730
17786,7,"2019-08-02 17:59:00",BREAK,J-715
17850,7,"2019-08-02 11:13:32",BREAK,J-715
17850,7,"2019-08-02 12:01:57",LUNCH,J-730
17850,7,"2019-08-02 14:01:26",BREAK,J-715
17854,7,"2019-08-02 07:28:18",BREAK,J-715
17854,7,"2019-08-02 09:52:29",BREAK,J-715
17854,7,"2019-08-02 11:56:25",LUNCH,J-730
20110,7,"2019-08-02 10:16:19",BREAK,J-715
20110,7,"2019-08-02 12:02:57",LUNCH,J-730
20110,7,"2019-08-02 14:01:25",BREAK,J-715
20110,7,"2019-08-02 17:01:25",BREAK,J-715
21539,7,"2019-08-02 10:02:45",BREAK,J-715
21539,7,"2019-08-02 11:31:12",LUNCH,J-730
21539,7,"2019-08-02 14:17:05",BREAK,J-715
21568,7,"2019-08-02 11:04:07",BREAK,J-715
21570,7,"2019-08-02 17:25:14",LUNCH,J-730
22218,7,"2019-08-02 09:59:05",BREAK,J-715
22218,7,"2019-08-02 11:29:41",LUNCH,J-730
22218,7,"2019-08-02 14:00:22",BREAK,J-715
22711,7,"2019-08-02 07:12:37",BREAK,J-715
22711,7,"2019-08-02 09:31:03",BREAK,J-715
22711,7,"2019-08-02 11:45:55",BREAK,J-715
22711,7,"2019-08-02 11:45:58",LUNCH,J-730
22721,7,"2019-08-02 13:29:08",LUNCH,J-730
22721,7,"2019-08-02 15:52:14",BREAK,J-715
23196,7,"2019-08-02 10:37:04",BREAK,J-715
23196,7,"2019-08-02 14:02:44",BREAK,J-715
23196,7,"2019-08-02 16:06:11",LUNCH,J-730
23657,7,"2019-08-02 11:07:06",BREAK,J-715
23657,7,"2019-08-02 13:17:56",LUNCH,J-730
23657,7,"2019-08-02 15:29:50",BREAK,J-715
23677,7,"2019-08-02 13:01:40",LUNCH,J-730
23995,7,"2019-08-02 16:16:13",BREAK,J-715
25832,7,"2019-08-02 07:05:04",BREAK,J-715
25832,7,"2019-08-02 09:24:37",BREAK,J-715
25832,7,"2019-08-02 11:36:03",LUNCH,J-730
25923,7,"2019-08-02 07:50:48",BREAK,J-715
25923,7,"2019-08-02 09:51:09",BREAK,J-715
25931,7,"2019-08-02 07:00:53",BREAK,J-715
25956,7,"2019-08-02 07:04:44",BREAK,J-715
25956,7,"2019-08-02 09:32:42",BREAK,J-715
25956,7,"2019-08-02 11:31:44",LUNCH,J-730
26033,7,"2019-08-02 11:29:00",BREAK,J-715
26250,7,"2019-08-02 14:28:14",BREAK,J-715
26250,7,"2019-08-02 17:07:56",LUNCH,J-730
26375,7,"2019-08-02 10:16:30",BREAK,J-715
26375,7,"2019-08-02 12:02:16",LUNCH,J-730
26375,7,"2019-08-02 14:16:07",BREAK,J-715
26631,7,"2019-08-02 13:34:07",BREAK,J-715
26760,7,"2019-08-02 07:01:51",BREAK,J-715
26760,7,"2019-08-02 07:01:52",BREAK,J-715
26760,7,"2019-08-02 09:17:32",BREAK,J-715
26760,7,"2019-08-02 11:28:17",LUNCH,J-730
27090,7,"2019-08-02 06:59:38",BREAK,J-715
27337,7,"2019-08-02 11:06:00",BREAK,J-715
27337,7,"2019-08-02 13:15:59",LUNCH,J-730
27337,7,"2019-08-02 15:31:48",BREAK,J-715
27618,7,"2019-08-02 07:19:42",BREAK,J-715
27618,7,"2019-08-02 09:19:46",BREAK,J-715
27618,7,"2019-08-02 11:36:40",LUNCH,J-730
27788,7,"2019-08-02 12:05:13",BREAK,J-715
27788,7,"2019-08-02 14:02:00",LUNCH,J-730
27788,7,"2019-08-02 16:17:52",BREAK,J-715
27788,7,"2019-08-02 16:17:53",BREAK,J-715
28365,7,"2019-08-02 09:00:22",BREAK,J-715
28365,7,"2019-08-02 11:25:10",LUNCH,J-730
28445,7,"2019-08-02 12:50:01",BREAK,J-715
28497,7,"2019-08-02 14:02:49",BREAK,J-715
28497,7,"2019-08-02 16:14:34",LUNCH,J-730
28497,7,"2019-08-02 18:33:00",BREAK,J-715
28557,7,"2019-08-02 09:41:53",BREAK,J-715
28557,7,"2019-08-02 10:00:35",BREAK,J-715
28618,7,"2019-08-02 12:02:51",BREAK,J-715
28618,7,"2019-08-02 14:01:55",LUNCH,J-730
28618,7,"2019-08-02 14:01:56",LUNCH,J-730
28618,7,"2019-08-02 16:18:15",BREAK,J-715
28688,7,"2019-08-02 07:04:57",BREAK,J-715
28782,7,"2019-08-02 08:35:49",BREAK,J-715
28835,7,"2019-08-02 11:01:55",BREAK,J-715
28835,7,"2019-08-02 11:01:59",BREAK,J-715
28835,7,"2019-08-02 13:17:29",LUNCH,J-730
28838,7,"2019-08-02 12:03:05",BREAK,J-715
28838,7,"2019-08-02 18:31:32",BREAK,J-715
28866,7,"2019-08-02 14:13:27",BREAK,J-715
28866,7,"2019-08-02 17:24:37",LUNCH,J-730
28866,7,"2019-08-02 18:50:52",BREAK,J-715
28906,7,"2019-08-02 07:14:36",BREAK,J-715
28906,7,"2019-08-02 09:19:26",BREAK,J-715
28906,7,"2019-08-02 11:37:01",LUNCH,J-730
28912,7,"2019-08-02 12:05:04",BREAK,J-715
28912,7,"2019-08-02 14:35:50",BREAK,J-715
28912,7,"2019-08-02 16:38:16",LUNCH,J-730
28912,7,"2019-08-02 18:59:37",BREAK,J-715
29011,7,"2019-08-02 10:19:23",BREAK,J-715
29011,7,"2019-08-02 12:01:47",LUNCH,J-730
29011,7,"2019-08-02 14:36:51",BREAK,J-715
29524,7,"2019-08-02 09:58:15",BREAK,J-715
29524,7,"2019-08-02 11:59:08",LUNCH,J-730
29524,7,"2019-08-02 13:59:07",BREAK,J-715
29558,7,"2019-08-02 19:02:11",BREAK,J-715
29708,7,"2019-08-02 12:21:08",BREAK,J-715
29708,7,"2019-08-02 14:32:27",LUNCH,J-730
29708,7,"2019-08-02 16:31:28",BREAK,J-715
29779,7,"2019-08-02 13:01:46",BREAK,J-715
29779,7,"2019-08-02 16:04:09",LUNCH,J-730
29779,7,"2019-08-02 18:09:44",BREAK,J-715
29857,7,"2019-08-02 07:01:29",BREAK,J-715
29983,7,"2019-08-02 08:02:15",BREAK,J-715
29983,7,"2019-08-02 08:19:04",BREAK,J-715
29983,7,"2019-08-02 11:33:32",LUNCH,J-730
29983,7,"2019-08-02 12:03:43",LUNCH,J-730
30219,7,"2019-08-02 15:59:50",LUNCH,J-730
30220,7,"2019-08-02 16:00:38",LUNCH,J-730
57647,7,"2019-08-02 11:09:29",BREAK,J-715
57647,7,"2019-08-02 12:47:50",BREAK,J-715
57647,7,"2019-08-02 15:21:48",LUNCH,J-730
60113,7,"2019-08-02 09:46:16",BREAK,J-715
60113,7,"2019-08-02 12:20:22",LUNCH,J-730
60113,7,"2019-08-02 13:58:54",BREAK,J-715
60113,7,"2019-08-02 15:59:24",BREAK,J-715
69053,7,"2019-08-02 09:45:33",BREAK,J-715
69053,7,"2019-08-02 11:28:05",LUNCH,J-730
69053,7,"2019-08-02 13:58:47",BREAK,J-715
74388,7,"2019-08-02 09:45:38",BREAK,J-715
74388,7,"2019-08-02 12:46:13",BREAK,J-715
74388,7,"2019-08-02 14:46:03",LUNCH,J-730
74388,7,"2019-08-02 17:47:07",BREAK,J-715
82824,7,"2019-08-02 08:18:56",BREAK,J-715
82824,7,"2019-08-02 11:22:17",LUNCH,J-730
96761,7,"2019-08-02 06:58:53",BREAK,J-715
