27169,29910,408,0,"2019-10-15 17:38:26.767","2019-10-15 18:13:33.753",0,0,F4B90D63-193B-494A-BAA0-02B90F623CD2,0,0,16,015947315,01,00002
1806,29924,118,1,"2019-10-15 17:39:55.963","2019-10-15 18:39:26.607",0,0,8A782862-3150-4BFE-85BB-0F2E9B949A18,0,0,04,015947190,01,00001
28891,29927,604,0,"2019-10-15 17:36:00.547","2019-10-15 18:17:32.323",0,0,9F372428-4CDB-47A5-BEC3-F61F57E2DDFF,0,0,01,015947488,01,00001
9911,29669,108,0,"2019-10-15 11:54:28.547","2019-10-15 12:36:49.170",0,0,46740DDF-7B12-4A84-A790-E96AD422B9E6,0,0,33,015944270,01,00005
10235,29946,406,0,"2019-10-15 17:45:22.920","2019-10-15 18:18:22.527",0,0,EFC80AA4-F1A6-4FF4-BDBC-9B4D64FAF52D,0,0,31,015947366,02,00001
9911,29635,101,0,"2019-10-15 10:00:20.307","2019-10-15 11:19:30.153",0,0,CF7BAE55-8C35-4A84-A59B-F446F542F0EA,0,0,04,015943663,01,00001
31976,29665,602,0,"2019-10-15 11:06:15.897","2019-10-15 11:45:37.240",0,0,DE45A9FD-8E83-4912-95C6-3466E5DB0DC5,0,0,01,015944225,01,00001
10235,29648,113,0,"2019-10-15 10:27:06.887","2019-10-15 11:33:43.980",0,0,832C7FE7-0214-4265-98AC-DC3CDCCC2440,0,0,25,015941657,01,00005
27169,29856,602,0,"2019-10-15 18:13:45.470","2019-10-15 18:36:11.993",0,0,8C64439C-DA47-41A3-94BF-26A9293CCC16,0,0,03,015945889,01,00001
28891,29755,702,0,"2019-10-15 15:58:36.867","2019-10-15 16:37:08.873",0,0,EEADCB2B-672E-44CA-9AC7-13FB0812A333,0,0,10,015944114,01,00003
31976,29843,112,0,"2019-10-15 15:45:01.747","2019-10-15 16:26:40.910",0,0,93565E74-3E5D-4F4A-A835-166085463A07,0,0,13,015946418,01,00002
