0,9,"2019-07-01 15:43:51",LUNCH,J-730
1490,9,"2019-07-01 15:04:18",LUNCH,J-730
1490,9,"2019-07-01 17:03:00",BREAK,J-715
1543,9,"2019-07-01 13:16:19",BREAK,J-715
1543,9,"2019-07-01 15:32:31",LUNCH,J-730
1543,9,"2019-07-01 17:39:01",BREAK,J-715
1590,9,"2019-07-01 11:02:46",BREAK,J-715
1590,9,"2019-07-01 13:03:15",BREAK,J-715
1590,9,"2019-07-01 15:33:35",LUNCH,J-730
1590,9,"2019-07-01 17:22:15",BREAK,J-715
2945,9,"2019-07-01 07:34:30",BREAK,J-715
2945,9,"2019-07-01 10:32:49",LUNCH,J-730
2945,9,"2019-07-01 12:48:13",BREAK,J-715
4618,9,"2019-07-01 11:28:08",BREAK,J-715
4618,9,"2019-07-01 13:34:51",LUNCH,J-730
4618,9,"2019-07-01 15:57:25",BREAK,J-715
6125,9,"2019-07-01 13:02:48",BREAK,J-715
6125,9,"2019-07-01 15:02:01",LUNCH,J-730
6125,9,"2019-07-01 17:20:17",BREAK,J-715
7243,9,"2019-07-01 11:03:01",LUNCH,J-730
7243,9,"2019-07-01 13:36:43",BREAK,J-715
7765,9,"2019-07-01 12:02:43",BREAK,J-715
7765,9,"2019-07-01 13:58:36",LUNCH,J-730
8422,9,"2019-07-01 08:34:02",BREAK,J-715
8422,9,"2019-07-01 11:05:32",LUNCH,J-730
8422,9,"2019-07-01 13:18:07",BREAK,J-715
8756,9,"2019-07-01 13:09:38",BREAK,J-715
8756,9,"2019-07-01 15:03:20",LUNCH,J-730
8756,9,"2019-07-01 17:00:20",LUNCH,J-730
8756,9,"2019-07-01 17:00:26",BREAK,J-715
11889,9,"2019-07-01 08:46:51",BREAK,J-715
13741,9,"2019-07-01 08:46:47",BREAK,J-715
13954,9,"2019-07-01 14:01:49",BREAK,J-715
13954,9,"2019-07-01 16:01:41",LUNCH,J-730
13954,9,"2019-07-01 18:00:29",LUNCH,J-730
14708,9,"2019-07-01 09:01:06",BREAK,J-715
15516,9,"2019-07-01 13:18:01",BREAK,J-715
16399,9,"2019-07-01 12:33:33",BREAK,J-715
17682,9,"2019-07-01 13:04:01",BREAK,J-715
17682,9,"2019-07-01 18:06:23",BREAK,J-715
19092,9,"2019-07-01 08:59:00",BREAK,J-715
19092,9,"2019-07-01 11:28:05",LUNCH,J-730
19092,9,"2019-07-01 13:42:48",BREAK,J-715
19370,9,"2019-07-01 11:04:06",BREAK,J-715
19370,9,"2019-07-01 13:22:03",BREAK,J-715
19370,9,"2019-07-01 15:42:15",LUNCH,J-730
19370,9,"2019-07-01 18:41:08",BREAK,J-715
20368,9,"2019-07-01 09:05:05",BREAK,J-715
20368,9,"2019-07-01 11:31:42",LUNCH,J-730
20368,9,"2019-07-01 14:01:29",BREAK,J-715
21117,9,"2019-07-01 14:14:33",BREAK,J-715
21117,9,"2019-07-01 15:59:22",LUNCH,J-730
21117,9,"2019-07-01 18:15:49",BREAK,J-715
22048,9,"2019-07-01 17:17:14",BREAK,J-715
22048,9,"2019-07-01 19:35:15",LUNCH,J-730
22048,9,"2019-07-01 21:49:29",BREAK,J-715
22054,9,"2019-07-01 13:02:01",BREAK,J-715
22054,9,"2019-07-01 15:00:52",LUNCH,J-730
22054,9,"2019-07-01 17:02:59",BREAK,J-715
22169,9,"2019-07-01 11:07:17",BREAK,J-715
22169,9,"2019-07-01 13:04:10",BREAK,J-715
22169,9,"2019-07-01 14:59:04",LUNCH,J-730
22169,9,"2019-07-01 16:59:38",BREAK,J-715
22191,9,"2019-07-01 11:14:29",BREAK,J-715
22191,9,"2019-07-01 13:02:58",BREAK,J-715
22191,9,"2019-07-01 15:01:55",LUNCH,J-730
22191,9,"2019-07-01 17:46:21",BREAK,J-715
22769,9,"2019-07-01 14:05:56",BREAK,J-715
22769,9,"2019-07-01 16:11:56",LUNCH,J-730
22769,9,"2019-07-01 19:46:48",BREAK,J-715
22952,9,"2019-07-01 16:01:33",LUNCH,J-730
23567,9,"2019-07-01 12:30:19",BREAK,J-715
23567,9,"2019-07-01 14:35:23",BREAK,J-715
23567,9,"2019-07-01 15:59:36",LUNCH,J-730
23760,9,"2019-07-01 13:22:25",BREAK,J-715
23760,9,"2019-07-01 13:22:29",BREAK,J-715
23760,9,"2019-07-01 15:42:22",LUNCH,J-730
23760,9,"2019-07-01 18:41:33",BREAK,J-715
23760,9,"2019-07-01 18:41:34",BREAK,J-715
25838,9,"2019-07-01 11:06:24",BREAK,J-715
25994,9,"2019-07-01 17:56:42",BREAK,J-715
26108,9,"2019-07-01 11:32:00",LUNCH,J-730
26108,9,"2019-07-01 13:34:20",BREAK,J-715
26323,9,"2019-07-01 10:25:48",BREAK,J-715
26323,9,"2019-07-01 12:45:23",LUNCH,J-730
26323,9,"2019-07-01 14:33:40",BREAK,J-715
26324,9,"2019-07-01 19:37:28",BREAK,J-715
26714,9,"2019-07-01 11:04:46",BREAK,J-715
26714,9,"2019-07-01 13:00:59",BREAK,J-715
26714,9,"2019-07-01 15:00:44",LUNCH,J-730
26714,9,"2019-07-01 17:02:09",BREAK,J-715
26715,9,"2019-07-01 11:31:21",LUNCH,J-730
26715,9,"2019-07-01 14:01:35",BREAK,J-715
26855,9,"2019-07-01 11:03:07",BREAK,J-715
26855,9,"2019-07-01 13:39:45",BREAK,J-715
26855,9,"2019-07-01 16:15:27",LUNCH,J-730
26855,9,"2019-07-01 18:42:25",BREAK,J-715
27138,9,"2019-07-01 15:36:16",LUNCH,J-730
27138,9,"2019-07-01 17:52:35",BREAK,J-715
27665,9,"2019-07-01 12:44:46",BREAK,J-715
27665,9,"2019-07-01 15:39:28",LUNCH,J-730
27665,9,"2019-07-01 18:52:20",BREAK,J-715
27734,9,"2019-07-01 09:04:34",BREAK,J-715
27734,9,"2019-07-01 11:33:18",LUNCH,J-730
27734,9,"2019-07-01 14:03:29",BREAK,J-715
27803,9,"2019-07-01 14:11:41",BREAK,J-715
27803,9,"2019-07-01 16:36:13",LUNCH,J-730
27803,9,"2019-07-01 19:12:34",BREAK,J-715
27892,9,"2019-07-01 17:16:14",BREAK,J-715
27892,9,"2019-07-01 19:31:38",LUNCH,J-730
27892,9,"2019-07-01 21:51:00",BREAK,J-715
28010,9,"2019-07-01 12:29:34",BREAK,J-715
28010,9,"2019-07-01 15:09:35",LUNCH,J-730
28010,9,"2019-07-01 18:05:04",BREAK,J-715
28106,9,"2019-07-01 13:02:59",BREAK,J-715
28106,9,"2019-07-01 16:00:11",LUNCH,J-730
28106,9,"2019-07-01 18:30:45",BREAK,J-715
28122,9,"2019-07-01 19:23:35",BREAK,J-715
28319,9,"2019-07-01 07:30:35",BREAK,J-715
28350,9,"2019-07-01 13:18:44",BREAK,J-715
28350,9,"2019-07-01 15:39:44",LUNCH,J-730
28350,9,"2019-07-01 17:58:58",BREAK,J-715
28651,9,"2019-07-01 17:16:50",BREAK,J-715
28651,9,"2019-07-01 19:31:15",LUNCH,J-730
28651,9,"2019-07-01 21:47:31",BREAK,J-715
28859,9,"2019-07-01 12:50:02",BREAK,J-715
28926,9,"2019-07-01 17:24:06",BREAK,J-715
28983,9,"2019-07-01 13:17:33",BREAK,J-715
28983,9,"2019-07-01 15:34:57",LUNCH,J-730
28983,9,"2019-07-01 18:35:55",BREAK,J-715
29091,9,"2019-07-01 13:17:02",BREAK,J-715
29091,9,"2019-07-01 15:31:46",LUNCH,J-730
29091,9,"2019-07-01 18:02:02",BREAK,J-715
29299,9,"2019-07-01 08:33:02",BREAK,J-715
29342,9,"2019-07-01 13:15:48",BREAK,J-715
29342,9,"2019-07-01 15:32:56",LUNCH,J-730
29342,9,"2019-07-01 17:46:59",BREAK,J-715
29478,9,"2019-07-01 13:00:53",BREAK,J-715
29478,9,"2019-07-01 15:02:00",LUNCH,J-730
29478,9,"2019-07-01 17:31:15",BREAK,J-715
29567,9,"2019-07-01 13:57:28",BREAK,J-715
29567,9,"2019-07-01 15:58:03",LUNCH,J-730
29567,9,"2019-07-01 17:55:07",BREAK,J-715
29569,9,"2019-07-01 11:06:34",BREAK,J-715
29569,9,"2019-07-01 13:10:32",BREAK,J-715
29569,9,"2019-07-01 15:54:35",LUNCH,J-730
29569,9,"2019-07-01 17:54:57",BREAK,J-715
29595,9,"2019-07-01 19:26:57",BREAK,J-715
29640,9,"2019-07-01 13:24:32",BREAK,J-715
29640,9,"2019-07-01 13:24:33",BREAK,J-715
29640,9,"2019-07-01 15:43:47",LUNCH,J-730
29640,9,"2019-07-01 18:01:06",BREAK,J-715
29640,9,"2019-07-01 18:01:07",BREAK,J-715
29728,9,"2019-07-01 12:52:28",BREAK,J-715
29728,9,"2019-07-01 15:34:10",LUNCH,J-730
29728,9,"2019-07-01 18:50:26",BREAK,J-715
29737,9,"2019-07-01 12:17:22",BREAK,J-715
29737,9,"2019-07-01 15:31:52",LUNCH,J-730
29737,9,"2019-07-01 18:45:26",BREAK,J-715
29745,9,"2019-07-01 12:34:48",BREAK,J-715
29756,9,"2019-07-01 13:00:01",BREAK,J-715
29756,9,"2019-07-01 15:50:30",LUNCH,J-730
29756,9,"2019-07-01 18:13:53",BREAK,J-715
29805,9,"2019-07-01 13:00:20",BREAK,J-715
29805,9,"2019-07-01 15:43:39",LUNCH,J-730
29805,9,"2019-07-01 19:05:50",BREAK,J-715
29815,9,"2019-07-01 18:57:22",BREAK,J-715
29872,9,"2019-07-01 13:28:19",BREAK,J-715
29872,9,"2019-07-01 16:22:41",LUNCH,J-730
29872,9,"2019-07-01 16:22:42",LUNCH,J-730
29872,9,"2019-07-01 19:04:21",BREAK,J-715
29874,9,"2019-07-01 12:31:14",BREAK,J-715
29874,9,"2019-07-01 15:34:26",LUNCH,J-730
29874,9,"2019-07-01 18:52:28",BREAK,J-715
29956,9,"2019-07-01 12:30:31",BREAK,J-715
29956,9,"2019-07-01 15:48:08",LUNCH,J-730
29956,9,"2019-07-01 19:02:34",BREAK,J-715
29957,9,"2019-07-01 18:03:41",BREAK,J-715
29991,9,"2019-07-01 18:07:07",BREAK,J-715
30050,9,"2019-07-01 16:04:19",BREAK,J-715
30050,9,"2019-07-01 16:04:26",LUNCH,J-730
30111,9,"2019-07-01 14:31:27",BREAK,J-715
30111,9,"2019-07-01 16:03:17",LUNCH,J-730
30111,9,"2019-07-01 18:30:16",BREAK,J-715
30114,9,"2019-07-01 18:07:46",BREAK,J-715
30115,9,"2019-07-01 14:16:50",BREAK,J-715
30115,9,"2019-07-01 16:03:49",LUNCH,J-730
30115,9,"2019-07-01 16:03:50",LUNCH,J-730
39130,9,"2019-07-01 13:02:02",BREAK,J-715
39130,9,"2019-07-01 15:02:35",LUNCH,J-730
39130,9,"2019-07-01 17:02:35",BREAK,J-715
47892,9,"2019-07-01 17:16:08",BREAK,J-715
47892,9,"2019-07-01 19:40:02",LUNCH,J-730
47892,9,"2019-07-01 21:46:42",BREAK,J-715
